phase,page_url,image_url,alt_text,alt_present,decorative,width,height,loading,format,local_exists,file_bytes,issues
baseline,https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce/,https://robertdevore.com/assets/legacy-images/nipsey_never_taught_how_to_drink.webp,"Nipsey Hussle - Never taught how to drink, I just lead to the lake GIF",True,False,,,default,webp,True,213818,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_nodding_1.webp,Snoop Nodding GIF,True,False,,,default,webp,True,443278,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,https://robertdevore.com/assets/legacy-images/associated_taxonomies_settings_field.webp,Associated Taxonomies Settings,True,False,,,default,webp,True,114234,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,https://robertdevore.com/assets/legacy-images/associated_taxonomies_shortcode_display_1024x412.webp,Associated Taxonomies shortcode display,True,False,,,default,webp,True,19098,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_nodding_2_1.webp,Snoop Nodding GIF,True,False,,,default,webp,True,624562,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework/,https://robertdevore.com/assets/legacy-images/automattic_css_demo_template.webp,,True,True,,,default,webp,True,180708,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,https://robertdevore.com/assets/legacy-images/back_in_stock_notifications_for_woocommerce_dashboard_scaled.webp,Back in Stock Notifications for WooCommerce® Dashboard,True,False,,,default,webp,True,111684,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,https://robertdevore.com/assets/legacy-images/back_in_stock_notifications_for_woocommerce_waitlist_scaled.webp,Back in Stock Notifications for WooCommerce® Waitlist Screen,True,False,,,default,webp,True,228370,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,https://robertdevore.com/assets/legacy-images/back_in_stock_notifications_for_woocommerce_waitlist_notification_email_851x1024.webp,Back in Stock Notifications for WooCommerce® Email Example,True,False,,,default,webp,True,123932,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,https://robertdevore.com/assets/legacy-images/back_in_stock_notifications_for_woocommerce_form_example.webp,Back in Stock Notifications for WooCommerce® Waitlist form addition example,True,False,,,default,webp,True,336374,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,https://robertdevore.com/assets/legacy-images/implement_it.webp,You've got to implement it GIF,True,False,,,default,webp,True,3444980,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,https://robertdevore.com/assets/legacy-images/back_in_stock_notifications_for_woocommerce_waitlist_frontend_1024x752.webp,Back In Stock Notifications for WooCommerce® Waitlist products list,True,False,,,default,webp,True,40058,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/barcodes_for_woocommerce_settings_scan_barcodes_example_display_905x1024.webp,Barcodes for WooCommerce® \(free\) - Settings - Scan QR Codes,True,False,,,default,webp,True,38484,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/barcodes_for_woocommerce_email_qr_code_display.webp,Barcodes for WooCommerce® \(free\) - QR Code in customer email,True,False,,,default,webp,True,87692,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/barcodes_for_woocommerce_product_qr_code_display.webp,Barcodes for WooCommerce® \(free\) - QR Code in Product display,True,False,,,default,webp,True,44408,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/barcodes_for_woocommerce_settings_general_settings_1024x521.webp,Barcodes for WooCommerce® \(free\) - QR Code settings,True,False,,,default,webp,True,25842,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/barcodes_for_woocommerce_settings_regenerate_products.webp,Barcodes for WooCommerce® \(free\) - Generate QR Codes in Advanced setings tab,True,False,,,default,webp,True,276092,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-benchpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-benchpress/,https://robertdevore.com/assets/legacy-images/benchpress_admin_page.webp,BenchPress Admin Page,True,False,,,default,webp,False,0,missing intrinsic dimensions; missing local image
baseline,https://robertdevore.com/introducing-benchpress/,https://robertdevore.com/assets/legacy-images/benchpress_snapshots_page.webp,BenchPress Snapshots,True,False,,,default,webp,True,107392,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-benchpress/,https://robertdevore.com/assets/legacy-images/benchpress_settings_multiple_posts_query_type.webp,,True,True,,,default,webp,True,127268,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-benchpress/,https://robertdevore.com/assets/legacy-images/benchpress_snapshots_modal_snapshot_data_1024x688.webp,,True,True,,,default,webp,True,62714,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,https://robertdevore.com/assets/legacy-images/block_ai_trackers_for_wordpress_settings_checkbox.webp,AI crawlers visibility - settings screen for the Block AI Crawlers plugin,True,False,,,default,webp,True,36192,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,https://robertdevore.com/assets/legacy-images/give_me_control.webp,Give Me Control - Dwight - The Office - GIF,True,False,,,default,webp,True,577318,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,https://robertdevore.com/assets/legacy-images/jackie_that_70s_show_tools.webp,,True,True,,,default,webp,True,91982,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,https://robertdevore.com/assets/legacy-images/blocked_nope.webp,,True,True,,,default,webp,True,1141262,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,https://robertdevore.com/assets/legacy-images/bleusky_feed_for_wordpress_shortcode_display_grid_dim.webp,Bluesky Feed for WordPress® - Grid display,True,False,,,default,webp,True,23730,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,https://robertdevore.com/assets/legacy-images/i_just_blue_myself.webp,"No, I'm afraid I just ""blue"" myself GIF",True,False,,,default,webp,True,204506,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,https://robertdevore.com/assets/legacy-images/bleusky_feed_for_wordpress_shortcode_display_list_dark.webp,Bluesky Feed for WordPress® - list display,True,False,,,default,webp,True,25162,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,https://robertdevore.com/assets/legacy-images/bluesky_feed_for_wordpress_settings.webp,Bluesky Feed for WordPress® - Settings,True,False,,,default,webp,True,96342,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-brands-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-brands-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/brands_for_woocommerce_single_product_display.webp,Brands for WooCommerce® \(free\) - single product display,True,False,,,default,webp,True,46316,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-brands-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/brands_for_woocommerce_brands_list_shortcode_display.webp,Brands for WooCommerce® \(free\) - Brands List display,True,False,,,default,webp,True,18454,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-brands-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/brands_for_woocommerce_brands_taxonomy_archive_display.webp,Brands for WooCommerce® \(free\) - Brand archive display,True,False,,,default,webp,True,93350,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-brands-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/brands_for_woocommerce_brands_widget_display.webp,,True,True,,,default,webp,True,47952,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-brands-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/brands_for_woocommerce_brand_settings_admin.webp,Brands for WooCommerce® \(free\) - Edit Brand admin screen,True,False,,,default,webp,True,153044,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-broken-image-scanner/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-broken-image-scanner/,https://robertdevore.com/assets/legacy-images/broken_image_scanner_scan_example.webp,,True,True,,,default,webp,True,130502,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-broken-image-scanner/,https://robertdevore.com/assets/legacy-images/aint_nobody_got_time_for_that.webp,Ain't nobody got time for that - GIF,True,False,,,default,webp,True,1473860,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-broken-image-scanner/,https://robertdevore.com/assets/legacy-images/broken_image_scanner_scan_results_example_scaled.webp,Broken Image Scanner - scan results,True,False,,,default,webp,True,98758,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-broken-image-scanner/,https://robertdevore.com/assets/legacy-images/snoop_thumbs_up_1.webp,Snoop Dogg - The Voice - Thumbs up GIF,True,False,,,default,webp,True,632544,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/bulk_stock_management_for_woocommerce_stock_management_scaled.webp,Bulk Stock Management for WooCommerce® \(free\) - Stock Management,True,False,,,default,webp,True,299898,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/bulk_stock_management_for_woocommerce_stock_reports.webp,Bulk Stock Management for WooCommerce® \(free\) - Stock Reports,True,False,,,default,webp,True,97968,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/bulk_stock_management_for_woocommerce_stock_settings.webp,Bulk Stock Management for WooCommerce® \(free\) - Settings,True,False,,,default,webp,True,78890,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/brainscan_bow_gif.webp,,True,True,,,default,webp,True,397522,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-content-restriction-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-content-restriction-for-wordpress/,https://robertdevore.com/assets/legacy-images/content_restriction_for_wordpress_settings.webp,Content Restriction for WordPress® plugin settings screen,True,False,,,default,webp,True,137366,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-content-restriction-for-wordpress/,https://robertdevore.com/assets/legacy-images/content_restriction_for_wordpress_metabox_settings.webp,Restrict Content metabox for the Content Restriction for WordPress® plugin,True,False,,,default,webp,True,10800,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-content-restriction-for-wordpress/,https://robertdevore.com/assets/legacy-images/we_got_this_shit_on_lock.webp,We got this shit on lock GIF,True,False,,,default,webp,True,892054,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-delete-inactive-users/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-delete-inactive-users/,https://robertdevore.com/assets/legacy-images/delete_inactive_users_progress_bar.webp,Delete Inactive Users - Progress Bar Example,True,False,,,default,webp,True,36034,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-delete-inactive-users/,https://robertdevore.com/assets/legacy-images/so_clean.webp,So Clean - GIF,True,False,,,default,webp,True,1255160,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-delete-inactive-users/,https://robertdevore.com/assets/legacy-images/delete_inactive_users_1024x592.webp,Delete Inactive Users - Settings page screenshot,True,False,,,default,webp,True,22082,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,https://robertdevore.com/assets/legacy-images/digg_this_social_icons_blue_edited.webp,Digg This example usage in blue,True,False,,,default,webp,True,106366,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,https://robertdevore.com/assets/legacy-images/digg_this_settings.webp,Digg This - Settings screenshot,True,False,,,default,webp,True,77812,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,https://robertdevore.com/assets/legacy-images/snoop_dogg_smoke_cloud.webp,Snoop Dogg - Smoke GIF,True,False,,,default,webp,True,1704778,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,https://robertdevore.com/assets/legacy-images/dispensary_details_for_woocommerce_settings.webp,Dispensary Details for WooCommerce® Settings screenshot,True,False,,,default,webp,True,148964,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,https://robertdevore.com/assets/legacy-images/dispensary_details_for_woocommerce_checkout_minimum.webp,Dispensary Details for WooCommerce® Checkout minimum example,True,False,,,default,webp,True,37958,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,https://robertdevore.com/assets/legacy-images/dispensary_details_for_woocommerce_doctor_recommendation.webp,,True,True,,,default,webp,True,33132,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,https://robertdevore.com/assets/legacy-images/gallery_modals_frontend_display_1024x530.webp,Gallery Modals frontend display example,True,False,,,default,webp,True,40822,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,https://robertdevore.com/assets/legacy-images/the_breakfast_club_cool_kid.webp,,True,True,,,default,webp,True,132532,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,https://robertdevore.com/assets/legacy-images/gallery_modals_opening_example_1.webp,Gallery Modals for WordPress® GIF example,True,False,,,default,webp,True,336330,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,https://robertdevore.com/assets/legacy-images/gallery_modals_settings_page_1024x674.webp,,True,True,,,default,webp,True,41162,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,https://robertdevore.com/assets/legacy-images/gallery_modals_image_editing_1024x530.webp,,True,True,,,default,webp,True,87906,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_gift_cards_1024x784.webp,,True,True,,,default,webp,True,63156,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_activity_log_1024x985.webp,,True,True,,,default,webp,True,78936,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_email_example_1024x520.webp,,True,True,,,default,webp,True,25104,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_my_accoutn_page_1024x668.webp,,True,True,,,default,webp,True,29242,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/lets_do_this.webp,,True,True,,,default,webp,True,462026,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_gift_cards_1024x784.webp,,True,True,,,default,webp,True,63156,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_edit_gift_card_1024x642.webp,,True,True,,,default,webp,True,35774,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_edit_product_checkbox_1024x345.webp,,True,True,,,default,webp,True,14146,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_checkout_balance.webp,,True,True,,,default,webp,True,213340,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/gift_cards_for_woocommerce_product_form_676x1024.webp,,True,True,,,default,webp,True,17144,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/macho_man_oh_yeah.webp,,True,True,,,default,webp,True,1944490,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/hpos_compatibility_scanner_for_woocommerce_scan_results_1.webp,HPOS Compatibility Scanner for WooCommerce® - scan results ,True,False,,,default,webp,True,52760,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/thats_not_going_to_help_bro.webp,"That's not going to help, bro. GIF - First we Feast",True,False,,,default,webp,True,201646,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/hpos_compatibility_scanner_for_woocommerce_scan_results_2_948x1024.webp,HPOS Compatibility Scanner - scan results,True,False,,,default,webp,True,68732,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,https://robertdevore.com/assets/legacy-images/snoop_smiling.webp,Snoop Dogg - Smiling GIF,True,False,,,default,webp,True,359166,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-img-a11y/,https://robertdevore.com/assets/art/signal-a-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,108274,
baseline,https://robertdevore.com/introducing-img-a11y/,https://robertdevore.com/assets/legacy-images/img_a11y_settings.webp,IMG A11Y - Overview,True,False,,,default,webp,True,135412,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-img-a11y/,https://robertdevore.com/assets/legacy-images/img_a11y_publishing_failed_1024x672.webp,IMG A11Y - Publishing failed,True,False,,,default,webp,True,60846,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-img-a11y/,https://robertdevore.com/assets/legacy-images/snoop_dancing_2.webp,Snoop Dancing - GIF,True,False,,,default,webp,True,430020,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,https://robertdevore.com/assets/legacy-images/1500x500_3_1024x341.webp,,True,True,,,default,webp,True,9866,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,https://robertdevore.com/assets/legacy-images/robot_waving.webp,,True,True,,,default,webp,False,0,missing intrinsic dimensions; missing local image
baseline,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_what_im_about.webp,"Snoop Dogg GIF - they all know the dogg. They know what I stand for, they know wha I'm about and they know what I stand for.",True,False,,,default,webp,True,578564,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/maintenance_mode_for_wordpress_pages.webp,Maintenance Mode for WordPress® -  Pages,True,False,,,default,webp,True,61970,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/maintenance_mode_for_wordpress_settings.webp,Maintenance Mode for WordPress® - Settings,True,False,,,default,webp,True,68292,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/maintenance_mode_for_wordpress_example_scaled.webp,Maintenance Mode for WordPress® - Example usage on intelli.press,True,False,,,default,webp,True,122432,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_santa.webp,Snoop Santa GIF,True,False,,,default,webp,True,745770,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,https://robertdevore.com/assets/legacy-images/markdown_comments_for_wordpress_example.webp,Markdown Comments for WordPress® example display,True,False,,,default,webp,True,140332,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/legacy-images/markdown_exporter_settings_with_log.webp,Markdown Exporter Settings Screenshot,True,False,,,default,webp,True,212074,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/legacy-images/cool.webp,,True,True,,,default,webp,True,530462,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/legacy-images/stattic_decentralized_publishing.webp,Stattic - Decentralized Publishing,True,False,,,default,webp,True,37258,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,https://robertdevore.com/assets/legacy-images/schitts_creek_im_listening.webp,Schitts Creek - I'm listening GIF,True,False,,,default,webp,True,5326668,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-media-copyright-scanner/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
baseline,https://robertdevore.com/introducing-media-copyright-scanner/,https://robertdevore.com/assets/legacy-images/media_copyright_scanner_plugin_screenshot.webp,Media Copyright Scanner - Scan Results,True,False,,,default,webp,True,184682,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-media-copyright-scanner/,https://robertdevore.com/assets/legacy-images/snoop_nodding.webp,Snoop nodding in agreement GIF,True,False,,,default,webp,True,443278,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,https://robertdevore.com/assets/legacy-images/media_file_versioning_shortcode.webp,Media File Versioning - Shortcode display test,True,False,,,default,webp,True,140992,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,https://robertdevore.com/assets/legacy-images/media_file_versioning_metabox_531x1024.webp,Media File Versioning - Metabox,True,False,,,default,webp,True,68448,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,https://robertdevore.com/assets/legacy-images/snoop_dancing.webp,Snoop dancing GIF,True,False,,,default,webp,True,695194,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/art/signal-b-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,127990,
baseline,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/legacy-images/metadata_import_export_for_yoast_tabs_import.webp,Metadata Import/Export for Yoast - Import page example,True,False,,,default,webp,True,127928,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/legacy-images/metadata_import_export_for_yoast_tabs_export.webp,Metadata Import/Export for Yoast - Export page example,True,False,,,default,webp,True,106084,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/legacy-images/metadata_import_export_for_yoast_tabs_settings.webp,Metadata Import/Export for Yoast - Settings page example,True,False,,,default,webp,True,116324,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,https://robertdevore.com/assets/legacy-images/snoop_bow.webp,"Snoop - Bowing in a GIF from ""The Voice"" TV show",True,False,,,default,webp,True,581020,missing intrinsic dimensions
baseline,https://robertdevore.com/introducing-module-usage-tracker-for-wp-bakery/,https://robertdevore.com/assets/art/signal-c-1920.webp?v=1.0.5,,True,True,1920,800,eager,webp,True,93840,
