phase,url,local_status,production_status,indexable,robots_directives,canonical,canonical_target_status,sitemap_included,sitemap_lastmod,duplicate_title,duplicate_description,reason
baseline,https://robertdevore.com/projects/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/,200,True,,False,True,indexable canonical HTML
baseline,https://robertdevore.com/projects/agents-sdk/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/agents-sdk/,200,True,2026-07-10,False,False,indexable canonical HTML
baseline,https://robertdevore.com/projects/dispatch/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/dispatch/,200,True,2026-07-10,False,False,indexable canonical HTML
baseline,https://robertdevore.com/projects/kujo/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/kujo/,200,True,2026-07-10,False,False,indexable canonical HTML
baseline,https://robertdevore.com/projects/lens/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/lens/,200,True,2026-07-10,False,False,indexable canonical HTML
baseline,https://robertdevore.com/projects/sitekit/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/sitekit/,200,True,2026-07-10,False,False,indexable canonical HTML
baseline,https://robertdevore.com/projects/ssg/,200,200,True,"index, follow (default)",https://robertdevore.com/projects/ssg/,200,True,2026-07-10,False,False,indexable canonical HTML
baseline,https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,200,200,True,"index, follow (default)",https://robertdevore.com/release-notes-back-in-stock-notifications-for-woocommerce-free-v1-0-1/,200,True,2024-11-05,False,False,indexable canonical HTML
baseline,https://robertdevore.com/relentless/,200,200,True,"index, follow (default)",https://robertdevore.com/relentless/,200,True,2016-11-03,False,False,indexable canonical HTML
baseline,https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,200,200,True,"index, follow (default)",https://robertdevore.com/rethinking-keyword-research-in-the-age-of-ai/,200,True,2025-04-03,False,False,indexable canonical HTML
baseline,https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,200,200,True,"index, follow (default)",https://robertdevore.com/reusable-flask-error-handling-a-step-by-step-guide-to-modular-http-error-responses/,200,True,2025-01-02,False,False,indexable canonical HTML
baseline,https://robertdevore.com/run-a-tor-relay/,200,200,True,"index, follow (default)",https://robertdevore.com/run-a-tor-relay/,200,True,2015-08-15,False,False,indexable canonical HTML
baseline,https://robertdevore.com/say-goodbye-to-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/say-goodbye-to-wordpress/,200,True,2025-05-12,False,False,indexable canonical HTML
baseline,https://robertdevore.com/set-featured-images-programatically-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/set-featured-images-programatically-wordpress/,200,True,2018-04-03,False,False,indexable canonical HTML
baseline,https://robertdevore.com/slackedd/,200,200,True,"index, follow (default)",https://robertdevore.com/slackedd/,200,True,2016-02-01,False,False,indexable canonical HTML
baseline,https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,200,200,True,"index, follow (default)",https://robertdevore.com/stattic-v0-3-0-release-llms-txt-faster-gifs-leaner-core-and-smarter-routing/,200,True,2025-05-19,False,False,indexable canonical HTML
baseline,https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,200,200,True,"index, follow (default)",https://robertdevore.com/stattic-v1-0-the-worlds-fastest-python-based-static-site-generator/,200,True,2025-06-20,False,False,indexable canonical HTML
baseline,https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,200,200,True,"index, follow (default)",https://robertdevore.com/stop-gambling-with-client-trust-why-skipping-a-security-audit-is-a-risk-you-cant-afford/,200,True,2025-02-14,False,False,indexable canonical HTML
baseline,https://robertdevore.com/tag/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/,200,True,,False,True,indexable canonical HTML
baseline,https://robertdevore.com/tag/ai/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/ai/,200,True,2025-05-27,False,False,indexable canonical HTML
baseline,https://robertdevore.com/tag/archive/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/archive/,200,True,2016-12-20,False,False,indexable canonical HTML
baseline,https://robertdevore.com/tag/engineering/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/engineering/,200,True,2025-07-03,False,False,indexable canonical HTML
baseline,https://robertdevore.com/tag/essays/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/essays/,200,True,2016-06-21,False,False,indexable canonical HTML
baseline,https://robertdevore.com/tag/woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/woocommerce/,200,True,2025-06-18,False,False,indexable canonical HTML
baseline,https://robertdevore.com/tag/wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/tag/wordpress/,200,True,2025-06-20,True,True,indexable canonical HTML
baseline,https://robertdevore.com/thank-you-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/thank-you-wordpress/,200,True,2018-05-27,False,False,indexable canonical HTML
baseline,https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python/,200,200,True,"index, follow (default)",https://robertdevore.com/the-fastest-way-for-php-devs-to-learn-python/,200,True,2025-06-18,False,False,indexable canonical HTML
baseline,https://robertdevore.com/the-past-present-and-future-of-wp-dispensary/,200,200,True,"index, follow (default)",https://robertdevore.com/the-past-present-and-future-of-wp-dispensary/,200,True,2022-08-14,False,False,indexable canonical HTML
baseline,https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,200,200,True,"index, follow (default)",https://robertdevore.com/tools-and-workflows-for-formatting-visuals-and-citations/,200,True,2025-05-26,False,False,indexable canonical HTML
baseline,https://robertdevore.com/twitter-marketing/,200,200,True,"index, follow (default)",https://robertdevore.com/twitter-marketing/,200,True,2016-08-23,False,False,indexable canonical HTML
baseline,https://robertdevore.com/two-years-building-wp-dispensary/,200,200,True,"index, follow (default)",https://robertdevore.com/two-years-building-wp-dispensary/,200,True,2017-12-11,False,False,indexable canonical HTML
baseline,https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,200,200,True,"index, follow (default)",https://robertdevore.com/use-ai-to-create-your-own-wwf-action-figure-blister-packs/,200,True,2025-05-13,False,False,indexable canonical HTML
baseline,https://robertdevore.com/what-makes-content-beautifully-useful/,200,200,True,"index, follow (default)",https://robertdevore.com/what-makes-content-beautifully-useful/,200,True,2025-05-19,False,False,indexable canonical HTML
baseline,https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,200,200,True,"index, follow (default)",https://robertdevore.com/why-wordpress-plugin-developers-need-security-audits/,200,True,2025-02-07,False,False,indexable canonical HTML
baseline,https://robertdevore.com/woocommerce-dispensary-details-plugin/,200,200,True,"index, follow (default)",https://robertdevore.com/woocommerce-dispensary-details-plugin/,200,True,2017-10-17,False,False,indexable canonical HTML
baseline,https://robertdevore.com/wordpress-custom-post-types-code-snippets/,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-custom-post-types-code-snippets/,200,True,2017-06-26,False,False,indexable canonical HTML
baseline,https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-plugin-security-is-a-joke-and-youre-the-punchline/,200,True,2025-05-15,False,False,indexable canonical HTML
baseline,https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,200,200,True,"index, follow (default)",https://robertdevore.com/wordpress-woocommerce-plugins-i-will-no-longer-maintain/,200,True,2025-06-10,False,False,indexable canonical HTML
baseline,https://robertdevore.com/wp-dispensary-v2/,200,200,True,"index, follow (default)",https://robertdevore.com/wp-dispensary-v2/,200,True,2018-04-09,False,False,indexable canonical HTML
baseline,https://robertdevore.com/wp-dispensary/,200,200,True,"index, follow (default)",https://robertdevore.com/wp-dispensary/,200,True,2016-01-18,False,False,indexable canonical HTML
baseline,https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,200,200,True,"index, follow (default)",https://robertdevore.com/wp-townhall-13-the-debate-kevin-geary-doesnt-want-you-to-see/,200,True,2025-06-09,False,False,indexable canonical HTML
baseline,https://robertdevore.com/wtf-is-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/wtf-is-wordpress/,200,True,2024-09-23,False,False,indexable canonical HTML
baseline,https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,200,200,True,"index, follow (default)",https://robertdevore.com/zero-cool-cli-a-hackers-terminal-from-1995/,200,True,2025-07-03,False,False,indexable canonical HTML
after,https://robertdevore.com/,200,200,True,"index, follow (default)",https://robertdevore.com/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,200,200,True,"index, follow (default)",https://robertdevore.com/5-python-scripts-for-osint-and-pentesting/,200,True,2023-08-09,False,False,indexable canonical HTML
after,https://robertdevore.com/5-questions-you-must-answer-before-writing-anything/,200,200,True,"index, follow (default)",https://robertdevore.com/5-questions-you-must-answer-before-writing-anything/,200,True,2025-05-20,False,False,indexable canonical HTML
after,https://robertdevore.com/5-things-i-learned-building-my-first-gutenberg-blocks-plugin/,200,200,True,"index, follow (default)",https://robertdevore.com/5-things-i-learned-building-my-first-gutenberg-blocks-plugin/,200,True,2018-05-14,False,False,indexable canonical HTML
after,https://robertdevore.com/7-days-full-time-wp-dispensary/,200,200,True,"index, follow (default)",https://robertdevore.com/7-days-full-time-wp-dispensary/,200,True,2017-10-03,False,False,indexable canonical HTML
after,https://robertdevore.com/about/,200,200,True,"index, follow (default)",https://robertdevore.com/about/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,200,200,True,"index, follow (default)",https://robertdevore.com/all-in-one-wp-migration-plugin-ddos-attack/,200,True,2023-09-30,False,False,indexable canonical HTML
after,https://robertdevore.com/back-to-basics/,200,200,True,"index, follow (default)",https://robertdevore.com/back-to-basics/,200,True,2018-04-16,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/10/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/10/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/11/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/11/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/12/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/12/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/2/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/2/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/3/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/3/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/4/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/4/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/5/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/5/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/6/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/6/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/7/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/7/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/8/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/8/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/blog/page/9/,200,200,True,"index, follow (default)",https://robertdevore.com/blog/page/9/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,200,200,True,"index, follow (default)",https://robertdevore.com/boostbox-free-popups-that-work-pro-popups-that-convert/,200,True,2025-02-11,False,False,indexable canonical HTML
after,https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,200,200,True,"index, follow (default)",https://robertdevore.com/boostbox-wordpress-popup-builder-for-the-core-editor/,200,True,2024-01-11,False,False,indexable canonical HTML
after,https://robertdevore.com/cannabis-health-benefits/,200,200,True,"index, follow (default)",https://robertdevore.com/cannabis-health-benefits/,200,True,2016-04-20,False,False,indexable canonical HTML
after,https://robertdevore.com/cannabiz/,200,200,True,"index, follow (default)",https://robertdevore.com/cannabiz/,200,True,2016-06-14,False,False,indexable canonical HTML
after,https://robertdevore.com/category/,200,200,True,"index, follow (default)",https://robertdevore.com/category/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/category/ai-content-systems/,200,200,True,"index, follow (default)",https://robertdevore.com/category/ai-content-systems/,200,True,2025-05-27,False,False,indexable canonical HTML
after,https://robertdevore.com/category/developer-tools/,200,200,True,"index, follow (default)",https://robertdevore.com/category/developer-tools/,200,True,2025-07-03,False,False,indexable canonical HTML
after,https://robertdevore.com/category/engineering-archive/,200,200,True,"index, follow (default)",https://robertdevore.com/category/engineering-archive/,200,True,2016-12-20,False,False,indexable canonical HTML
after,https://robertdevore.com/category/field-notes/,200,200,True,"index, follow (default)",https://robertdevore.com/category/field-notes/,200,True,2016-06-21,False,False,indexable canonical HTML
after,https://robertdevore.com/category/wordpress-archive/,200,200,True,"index, follow (default)",https://robertdevore.com/category/wordpress-archive/,200,True,2025-06-20,False,False,indexable canonical HTML
after,https://robertdevore.com/celebrating-gaad-with-img-a11y-v1-1-0/,200,200,True,"index, follow (default)",https://robertdevore.com/celebrating-gaad-with-img-a11y-v1-1-0/,200,True,2025-05-15,False,False,indexable canonical HTML
after,https://robertdevore.com/chapters-for-authors-wordpress-plugin/,200,200,True,"index, follow (default)",https://robertdevore.com/chapters-for-authors-wordpress-plugin/,200,True,2016-09-27,False,False,indexable canonical HTML
after,https://robertdevore.com/clean-blog-free-wordpress-theme/,200,200,True,"index, follow (default)",https://robertdevore.com/clean-blog-free-wordpress-theme/,200,True,2015-08-07,False,False,indexable canonical HTML
after,https://robertdevore.com/complete-beginners-guide-building-a-python-url-checker-for-google-sheets/,200,200,True,"index, follow (default)",https://robertdevore.com/complete-beginners-guide-building-a-python-url-checker-for-google-sheets/,200,True,2025-06-19,False,False,indexable canonical HTML
after,https://robertdevore.com/contact/,200,200,True,"index, follow (default)",https://robertdevore.com/contact/,200,True,,False,False,indexable canonical HTML
after,https://robertdevore.com/creating-my-own-cipher-code/,200,200,True,"index, follow (default)",https://robertdevore.com/creating-my-own-cipher-code/,200,True,2022-11-28,False,False,indexable canonical HTML
after,https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,200,200,True,"index, follow (default)",https://robertdevore.com/customer-loyalty-for-woocommerce-v2/,200,True,2024-11-13,False,False,indexable canonical HTML
after,https://robertdevore.com/db-version-control-wordpress-plugin/,200,200,True,"index, follow (default)",https://robertdevore.com/db-version-control-wordpress-plugin/,200,True,2025-05-28,False,False,indexable canonical HTML
after,https://robertdevore.com/december-2024-a-retrospective/,200,200,True,"index, follow (default)",https://robertdevore.com/december-2024-a-retrospective/,200,True,2025-01-04,False,False,indexable canonical HTML
after,https://robertdevore.com/delivery-drivers-for-woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/delivery-drivers-for-woocommerce/,200,True,2018-09-14,False,False,indexable canonical HTML
after,https://robertdevore.com/devio-digital/,200,200,True,"index, follow (default)",https://robertdevore.com/devio-digital/,200,True,2016-05-11,False,False,indexable canonical HTML
after,https://robertdevore.com/dispensary-wordpress-plugins-2017/,200,200,True,"index, follow (default)",https://robertdevore.com/dispensary-wordpress-plugins-2017/,200,True,2017-01-18,False,False,indexable canonical HTML
after,https://robertdevore.com/do-less-deliver-more/,200,200,True,"index, follow (default)",https://robertdevore.com/do-less-deliver-more/,200,True,2025-04-21,False,False,indexable canonical HTML
after,https://robertdevore.com/docupress-documentation-plugin-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/docupress-documentation-plugin-for-wordpress/,200,True,2017-05-12,False,False,indexable canonical HTML
after,https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,200,200,True,"index, follow (default)",https://robertdevore.com/dont-shoot-the-messenger-choose-courage-over-convenience/,200,True,2025-04-29,False,False,indexable canonical HTML
after,https://robertdevore.com/extreme-programming-for-extreme-leaders/,200,200,True,"index, follow (default)",https://robertdevore.com/extreme-programming-for-extreme-leaders/,200,True,2025-05-18,False,False,indexable canonical HTML
after,https://robertdevore.com/focus/,200,200,True,"index, follow (default)",https://robertdevore.com/focus/,200,True,2015-10-07,False,False,indexable canonical HTML
after,https://robertdevore.com/forever-forward/,200,200,True,"index, follow (default)",https://robertdevore.com/forever-forward/,200,True,2026-08-08,False,False,indexable canonical HTML
after,https://robertdevore.com/going-all-in-one-year-later/,200,200,True,"index, follow (default)",https://robertdevore.com/going-all-in-one-year-later/,200,True,2018-09-26,False,False,indexable canonical HTML
after,https://robertdevore.com/going-all-in-with-wp-dispensary/,200,200,True,"index, follow (default)",https://robertdevore.com/going-all-in-with-wp-dispensary/,200,True,2017-09-26,False,False,indexable canonical HTML
after,https://robertdevore.com/goodbye-wordpress-a-eulogy/,200,200,True,"index, follow (default)",https://robertdevore.com/goodbye-wordpress-a-eulogy/,200,True,2025-06-09,False,False,indexable canonical HTML
after,https://robertdevore.com/grateful-to-see-21-of-my-wordpress-plugins-live-on-at-webdevstudios/,200,200,True,"index, follow (default)",https://robertdevore.com/grateful-to-see-21-of-my-wordpress-plugins-live-on-at-webdevstudios/,200,True,2025-06-19,False,False,indexable canonical HTML
after,https://robertdevore.com/hello-2017/,200,200,True,"index, follow (default)",https://robertdevore.com/hello-2017/,200,True,2017-01-02,False,False,indexable canonical HTML
after,https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/hello-plugin-pal-your-ai-powered-plugin-generator-for-wordpress/,200,True,2025-01-28,False,False,indexable canonical HTML
after,https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,200,200,True,"index, follow (default)",https://robertdevore.com/honoring-jesse-petersen-with-the-revival-of-stealth-login-page/,200,True,2025-01-09,False,False,indexable canonical HTML
after,https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,200,200,True,"index, follow (default)",https://robertdevore.com/host-your-wordpress-plugins-on-github-and-automate-plugin-packaging/,200,True,2024-12-21,False,False,indexable canonical HTML
after,https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,200,200,True,"index, follow (default)",https://robertdevore.com/how-a-security-audit-can-save-your-e-commerce-store-from-disaster/,200,True,2025-02-03,False,False,indexable canonical HTML
after,https://robertdevore.com/how-hungry-are-you/,200,200,True,"index, follow (default)",https://robertdevore.com/how-hungry-are-you/,200,True,2022-11-15,False,False,indexable canonical HTML
after,https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,200,200,True,"index, follow (default)",https://robertdevore.com/how-i-use-textexpander-to-reuse-my-best-ai-prompts/,200,True,2025-05-29,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-block-website-tracking-data-in-woocommerce/,200,True,2025-01-13,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-build-a-content-engine-that-scales-with-you/,200,True,2025-05-27,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-build-modular-prompts-that-save-you-hours-per-week/,200,True,2025-05-24,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-customize-the-style-of-your-wordpress-login-screen/,200,True,2019-06-27,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-edit-ai-content-so-it-feels-clean-not-robotic/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-edit-ai-content-so-it-feels-clean-not-robotic/,200,True,2025-05-25,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-stop-your-plugins-themes-from-being-used-on-wordpress-com-hosting/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-stop-your-plugins-themes-from-being-used-on-wordpress-com-hosting/,200,True,2024-12-22,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-teach-ai-to-match-your-voice/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-teach-ai-to-match-your-voice/,200,True,2025-05-23,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-use-ai-to-research-validate-ideas-and-stay-relevant/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-use-ai-to-research-validate-ideas-and-stay-relevant/,200,True,2025-05-21,False,False,indexable canonical HTML
after,https://robertdevore.com/how-to-write-prompts-that-get-the-tone-structure-and-intent-right/,200,200,True,"index, follow (default)",https://robertdevore.com/how-to-write-prompts-that-get-the-tone-structure-and-intent-right/,200,True,2025-05-22,False,False,indexable canonical HTML
after,https://robertdevore.com/hue-js/,200,200,True,"index, follow (default)",https://robertdevore.com/hue-js/,200,True,2018-04-03,False,False,indexable canonical HTML
after,https://robertdevore.com/i-built-a-python-stego-cipher-tool-and-you-can-have-it/,200,200,True,"index, follow (default)",https://robertdevore.com/i-built-a-python-stego-cipher-tool-and-you-can-have-it/,200,True,2025-06-09,False,False,indexable canonical HTML
after,https://robertdevore.com/i-just-launched-a-python-course-for-php-developers/,200,200,True,"index, follow (default)",https://robertdevore.com/i-just-launched-a-python-course-for-php-developers/,200,True,2025-06-18,False,False,indexable canonical HTML
after,https://robertdevore.com/im-freelancing-again/,200,200,True,"index, follow (default)",https://robertdevore.com/im-freelancing-again/,200,True,2025-02-15,False,False,indexable canonical HTML
after,https://robertdevore.com/improve-cls-scores-by-dynamically-setting-image-width-and-height/,200,200,True,"index, follow (default)",https://robertdevore.com/improve-cls-scores-by-dynamically-setting-image-width-and-height/,200,True,2023-10-23,False,False,indexable canonical HTML
after,https://robertdevore.com/intellipress-the-smart-af-ai-assistant-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/intellipress-the-smart-af-ai-assistant-for-wordpress/,200,True,2025-01-31,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-an-experimental-new-plugin-email-designer-for-woocommerce/,200,True,2025-02-12,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-associated-taxonomies-for-wordpress/,200,True,2024-12-09,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-automattic-css-an-open-source-css-utility-framework/,200,True,2025-05-22,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-back-in-stock-notifications-for-woocommerce/,200,True,2024-10-31,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-barcodes-for-woocommerce-free/,200,True,2024-11-20,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-benchpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-benchpress/,200,True,2024-11-11,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-block-ai-crawlers-for-wordpress/,200,True,2025-01-13,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-bluesky-feed-for-wordpress/,200,True,2024-12-02,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-brands-for-woocommerce-free/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-brands-for-woocommerce-free/,200,True,2024-11-15,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-broken-image-scanner/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-broken-image-scanner/,200,True,2025-01-14,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-bulk-stock-management-for-woocommerce-free/,200,True,2024-11-27,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-content-restriction-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-content-restriction-for-wordpress/,200,True,2024-11-11,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-delete-inactive-users/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-delete-inactive-users/,200,True,2024-12-29,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-digg-this-a-social-sharing-plugin-for-wordpress/,200,True,2025-02-07,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-dispensary-details-for-woocommerce/,200,True,2025-02-26,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-gallery-modals-enhance-your-wordpress-galleries-with-stunning-popups/,200,True,2024-10-28,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-gift-cards-for-woocommerce-free/,200,True,2024-11-06,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-hpos-compatibility-scanner-for-woocommerce-free/,200,True,2024-12-19,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-img-a11y/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-img-a11y/,200,True,2024-12-13,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-intellipress-the-smart-ai-assistant-for-wordpress/,200,True,2023-05-31,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-maintenance-mode-for-wordpress/,200,True,2024-12-08,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-markdown-comments-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-markdown-comments-for-wordpress/,200,True,2025-06-05,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-markdown-exporter-for-wordpress/,200,True,2024-11-12,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-media-copyright-scanner/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-media-copyright-scanner/,200,True,2024-12-02,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-media-file-versioning-for-wordpress/,200,True,2024-12-05,False,False,indexable canonical HTML
after,https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,200,200,True,"index, follow (default)",https://robertdevore.com/introducing-metadata-import-export-for-yoast-seo/,200,True,2024-12-03,False,False,indexable canonical HTML
